left,right,token_positional_agreement,token_5gram_jaccard,expert_jaccard
4,34,0.001953125,0.0,0.18910725911458331
4,35,0.0078125,0.0,0.18387858072916669
4,36,0.001953125,0.0,0.18894449869791666
4,37,0.009765625,0.0,0.18745930989583334
4,38,0.001953125,0.0,0.18412272135416669
4,39,0.009765625,0.0,0.1934814453125
4,40,0.005859375,0.0,0.18977864583333331
4,41,0.009765625,0.0,0.17848714192708331
4,42,0.005859375,0.0,0.18788655598958334
4,43,0.0,0.0,0.18892415364583331
4,44,0.01171875,0.0,0.190673828125
4,45,0.00390625,0.0,0.18204752604166666
4,46,0.005859375,0.0,0.19209798177083331
4,47,0.0078125,0.0,0.18756103515625
5,6,0.013671875,0.0009881422924901185,0.20383707682291666
5,7,0.0078125,0.0,0.1927490234375
5,8,0.00390625,0.0,0.18955485026041666
5,9,0.00390625,0.0,0.17771402994791666
5,10,0.0078125,0.0,0.18031819661458331
5,11,0.00390625,0.0,0.17826334635416666
5,12,0.00390625,0.0,0.1927490234375
5,13,0.0,0.0,0.18373616536458331
5,14,0.0,0.0,0.18629964192708331
5,15,0.00390625,0.0,0.18581136067708331
5,16,0.0,0.0,0.20430501302083331
5,17,0.0078125,0.0,0.18282063802083331
5,18,0.00390625,0.0,0.18766276041666666
5,19,0.0,0.0,0.182861328125
5,20,0.0078125,0.0,0.19529215494791663
5,21,0.009765625,0.0,0.1859130859375
5,22,0.01171875,0.0,0.19270833333333331
5,23,0.001953125,0.0,0.17425537109375
5,24,0.005859375,0.0,0.18601481119791666
5,25,0.0,0.0,0.18461100260416666
5,26,0.00390625,0.0,0.18223063151041666
5,27,0.0078125,0.0,0.18715413411458331
5,28,0.00390625,0.0,0.18033854166666669
5,29,0.0,0.0,0.18705240885416666
5,30,0.005859375,0.0,0.18212890625
5,31,0.005859375,0.0,0.18007405598958334
5,32,0.005859375,0.0,0.18625895182291666
5,33,0.009765625,0.0,0.193603515625
5,34,0.005859375,0.0,0.19222005208333331
5,35,0.005859375,0.0,0.18463134765625
5,36,0.001953125,0.0,0.18385823567708331
5,37,0.005859375,0.0,0.18208821614583334
5,38,0.0078125,0.0,0.19002278645833331
5,39,0.005859375,0.0,0.19614664713541669
5,40,0.005859375,0.0,0.17106119791666669
5,41,0.00390625,0.0,0.18174235026041666
5,42,0.00390625,0.0,0.18949381510416669
5,43,0.00390625,0.0,0.18963623046875
5,44,0.005859375,0.0,0.18931070963541666
5,45,0.005859375,0.0,0.17545572916666669
5,46,0.005859375,0.0,0.19405110677083331
5,47,0.01171875,0.0,0.18863932291666666
6,7,0.009765625,0.0,0.20951334635416666
6,8,0.009765625,0.0,0.19514973958333331
6,9,0.001953125,0.0,0.18662516276041666
6,10,0.001953125,0.0,0.17755126953125
6,11,0.005859375,0.0,0.19317626953125
6,12,0.0078125,0.0,0.18416341145833331
6,13,0.01171875,0.0,0.20206705729166666
6,14,0.00390625,0.0,0.17974853515625
6,15,0.001953125,0.0,0.18849690755208331
6,16,0.001953125,0.0,0.19285074869791663
6,17,0.001953125,0.0,0.18214925130208334
6,18,0.0078125,0.0,0.18931070963541666
6,19,0.001953125,0.0,0.18790690104166666
6,20,0.00390625,0.0,0.18202718098958331
6,21,0.005859375,0.0,0.18910725911458331
6,22,0.001953125,0.0,0.1839599609375
6,23,0.001953125,0.0,0.19460042317708331
6,24,0.001953125,0.0,0.181640625
6,25,0.0078125,0.0,0.18214925130208331
6,26,0.005859375,0.0,0.18658447265625
6,27,0.001953125,0.0,0.18882242838541666
6,28,0.00390625,0.0,0.18790690104166666
6,29,0.005859375,0.0,0.19008382161458331
6,30,0.005859375,0.0,0.18296305338541666
6,31,0.005859375,0.0,0.17561848958333331
6,32,0.005859375,0.0,0.18198649088541666
6,33,0.005859375,0.0,0.18703206380208331
6,34,0.001953125,0.0,0.19309488932291666
6,35,0.0078125,0.0,0.18625895182291666
6,36,0.00390625,0.0,0.18060302734375
6,37,0.001953125,0.0,0.18782552083333334
6,38,0.001953125,0.0,0.17860921223958331
6,39,0.005859375,0.0,0.19252522786458331
6,40,0.005859375,0.0,0.18656412760416666
6,41,0.00390625,0.0,0.18166097005208334
6,42,0.001953125,0.0,0.19553629557291663
6,43,0.005859375,0.0,0.18855794270833331
6,44,0.013671875,0.0,0.18979899088541663
6,45,0.005859375,0.0,0.17928059895833334
6,46,0.017578125,0.0,0.18544514973958334
6,47,0.0078125,0.0,0.19818115234375
7,8,0.001953125,0.0,0.20660400390624997
7,9,0.00390625,0.0,0.18155924479166666
7,10,0.00390625,0.0,0.17690022786458331
7,11,0.005859375,0.0,0.18870035807291666
7,12,0.005859375,0.0,0.19051106770833331
7,13,0.001953125,0.0,0.17923990885416666
7,14,0.001953125,0.0,0.17942301432291666
7,15,0.00390625,0.0,0.18988037109375
7,16,0.0078125,0.0,0.18477376302083331
7,17,0.009765625,0.0,0.18670654296875
7,18,0.001953125,0.0,0.18308512369791666
7,19,0.00390625,0.0,0.1802978515625
7,20,0.017578125,0.0,0.18345133463541669
7,21,0.0,0.0,0.18902587890625
7,22,0.00390625,0.0,0.19010416666666666
7,23,0.01171875,0.0,0.17828369140625
7,24,0.0078125,0.0,0.18310546875
7,25,0.0,0.0,0.17976888020833331
7,26,0.009765625,0.0,0.18210856119791666
7,27,0.009765625,0.0,0.18253580729166666
7,28,0.0078125,0.0,0.18186442057291669
7,29,0.00390625,0.0,0.19099934895833331
7,30,0.00390625,0.0,0.18998209635416669
7,31,0.0078125,0.0,0.17789713541666666
7,32,0.013671875,0.0,0.19028727213541663
7,33,0.005859375,0.0,0.191650390625
7,34,0.005859375,0.0,0.19423421223958331
7,35,0.001953125,0.0,0.18131510416666666
7,36,0.005859375,0.0,0.18560791015625
7,37,0.00390625,0.0,0.18343098958333331
7,38,0.0078125,0.0,0.1837158203125
7,39,0.01171875,0.0,0.18703206380208331
7,40,0.0078125,0.0,0.18784586588541666
7,41,0.0078125,0.0,0.18416341145833334
7,42,0.01171875,0.0,0.19252522786458334
7,43,0.0078125,0.0,0.18845621744791666
7,44,0.0078125,0.0,0.18723551432291669
7,45,0.0078125,0.0,0.18284098307291666
7,46,0.00390625,0.0,0.17954508463541666
7,47,0.00390625,0.0,0.1962890625
8,9,0.001953125,0.0,0.17791748046875
8,10,0.01171875,0.0,0.18253580729166666
8,11,0.01171875,0.0010245901639344263,0.1878662109375
8,12,0.001953125,0.0,0.1876220703125
8,13,0.00390625,0.0,0.18733723958333331
8,14,0.009765625,0.0,0.19114176432291666
8,15,0.00390625,0.0,0.18223063151041666
8,16,0.0078125,0.0,0.19718424479166666
8,17,0.005859375,0.0009881422924901185,0.18524169921875
8,18,0.005859375,0.0,0.17873128255208331
8,19,0.00390625,0.0,0.18251546223958331
8,20,0.00390625,0.001001001001001001,0.18922932942708331
8,21,0.005859375,0.0009881422924901185,0.19047037760416666
8,22,0.0078125,0.0,0.17315673828125
8,23,0.009765625,0.0,0.18609619140625
8,24,0.005859375,0.0,0.18216959635416666
8,25,0.00390625,0.0,0.18611653645833331
8,26,0.005859375,0.0,0.18546549479166666
8,27,0.001953125,0.0,0.17226155598958331
8,28,0.00390625,0.0,0.1820068359375
8,29,0.0078125,0.0,0.17893473307291666
8,30,0.001953125,0.0,0.17901611328125
8,31,0.013671875,0.0,0.1798095703125
8,32,0.0078125,0.0,0.1866455078125
8,33,0.0078125,0.0,0.18391927083333331
8,34,0.0078125,0.0010030090270812437,0.19661458333333331
8,35,0.01171875,0.0009871668311944718,0.1871337890625
8,36,0.00390625,0.0,0.18035888671875
8,37,0.00390625,0.0,0.17451985677083331
8,38,0.00390625,0.0,0.18271891276041669
8,39,0.005859375,0.0,0.17624918619791666
8,40,0.001953125,0.0,0.17746988932291666
8,41,0.005859375,0.0,0.18526204427083331
8,42,0.01171875,0.0,0.1943359375
8,43,0.009765625,0.0,0.19368489583333331
8,44,0.015625,0.0,0.185791015625
8,45,0.00390625,0.0,0.18914794921875
8,46,0.01171875,0.0,0.18935139973958331
8,47,0.01171875,0.0,0.19248453776041666
9,10,0.0078125,0.0,0.18263753255208334
9,11,0.005859375,0.0,0.18190511067708331
9,12,0.009765625,0.0,0.1790771484375
9,13,0.005859375,0.0,0.17753092447916666
9,14,0.013671875,0.0,0.18391927083333331
9,15,0.00390625,0.000992063492063492,0.17987060546875
9,16,0.015625,0.0,0.18465169270833331
9,17,0.005859375,0.0,0.18373616536458334
9,18,0.00390625,0.0,0.17726643880208331
9,19,0.001953125,0.0,0.17535400390625
9,20,0.0,0.001004016064257028,0.18485514322916666
9,21,0.0078125,0.0,0.19038899739583331
9,22,0.0078125,0.0,0.18182373046875
9,23,0.0078125,0.001984126984126984,0.18131510416666666
9,24,0.00390625,0.0,0.19820149739583331
9,25,0.005859375,0.0,0.17824300130208331
9,26,0.005859375,0.0,0.18182373046875
9,27,0.005859375,0.0,0.18206787109375
9,28,0.0078125,0.0,0.18294270833333334
9,29,0.005859375,0.0,0.18503824869791666
9,30,0.009765625,0.0,0.17869059244791666
9,31,0.005859375,0.0,0.18129475911458331
9,32,0.005859375,0.0,0.18436686197916669
9,33,0.009765625,0.0,0.18424479166666666
9,34,0.0,0.0,0.18705240885416666
9,35,0.009765625,0.0019821605550049554,0.17618815104166666
9,36,0.00390625,0.002074688796680498,0.18212890625
9,37,0.00390625,0.0,0.17978922526041669
9,38,0.005859375,0.0,0.18607584635416666
9,39,0.00390625,0.0,0.17673746744791666
9,40,0.001953125,0.0,0.17822265625
9,41,0.01171875,0.0,0.18516031901041666
9,42,0.0,0.0,0.17978922526041666
9,43,0.0078125,0.0,0.18656412760416669
9,44,0.001953125,0.0,0.18131510416666666
9,45,0.00390625,0.0,0.17722574869791669
9,46,0.001953125,0.0009891196834817012,0.18094889322916669
9,47,0.00390625,0.0,0.18135579427083331
10,11,0.001953125,0.0,0.17649332682291666
10,12,0.005859375,0.0,0.1810302734375
10,13,0.005859375,0.0,0.18719482421874997
10,14,0.001953125,0.0,0.17559814453125
10,15,0.00390625,0.0,0.17989095052083331
10,16,0.009765625,0.0,0.17649332682291666
10,17,0.00390625,0.0,0.18039957682291666
10,18,0.009765625,0.0,0.17818196614583334
10,19,0.005859375,0.0,0.17962646484375
10,20,0.01171875,0.0,0.19403076171875
10,21,0.001953125,0.0,0.18674723307291669
10,22,0.005859375,0.0,0.18381754557291666
10,23,0.001953125,0.0,0.18865966796875
10,24,0.01171875,0.0,0.18402099609375
10,25,0.01171875,0.0,0.190185546875
10,26,0.005859375,0.0,0.18373616536458331
10,27,0.005859375,0.0,0.17515055338541666
10,28,0.01171875,0.0,0.18611653645833334
10,29,0.00390625,0.0,0.1856689453125
10,30,0.00390625,0.0,0.17793782552083331
10,31,0.00390625,0.0,0.18275960286458334
10,32,0.001953125,0.0,0.17631022135416666
10,33,0.001953125,0.0,0.18166097005208331
10,34,0.009765625,0.0,0.18534342447916666
10,35,0.0078125,0.0010384215991692627,0.18595377604166669
10,36,0.013671875,0.0,0.18404134114583334
10,37,0.001953125,0.0,0.18251546223958331
10,38,0.009765625,0.0,0.18585205078125
10,39,0.013671875,0.0,0.18642171223958331
10,40,0.005859375,0.0,0.185302734375
10,41,0.0078125,0.0,0.18385823567708331
10,42,0.009765625,0.0,0.18585205078125
10,43,0.0078125,0.0,0.17830403645833334
10,44,0.001953125,0.0,0.18408203125
10,45,0.005859375,0.0,0.18062337239583331
10,46,0.005859375,0.0,0.18208821614583331
10,47,0.0078125,0.0,0.17893473307291669
11,12,0.001953125,0.0,0.18446858723958334
11,13,0.00390625,0.0,0.1817626953125
11,14,0.01171875,0.0,0.19097900390625
11,15,0.0,0.0,0.1798095703125
11,16,0.001953125,0.0,0.18235270182291666
11,17,0.00390625,0.0,0.18607584635416669
11,18,0.00390625,0.0,0.18475341796875
11,19,0.009765625,0.0,0.18463134765625
11,20,0.005859375,0.003125,0.18817138671875
11,21,0.00390625,0.002053388090349076,0.18353271484375
11,22,0.001953125,0.0,0.18629964192708331
11,23,0.0078125,0.0,0.19169108072916666
11,24,0.013671875,0.0,0.19114176432291666
11,25,0.017578125,0.0,0.1923828125
11,26,0.0078125,0.0,0.1949462890625
11,27,0.0078125,0.0,0.18617757161458334
11,28,0.01171875,0.0,0.18589274088541669
11,29,0.005859375,0.0,0.18343098958333331
11,30,0.001953125,0.0,0.18351236979166669
11,31,0.013671875,0.0010559662090813093,0.1883544921875
11,32,0.0,0.0,0.18339029947916666
11,33,0.005859375,0.0,0.17899576822916669
11,34,0.00390625,0.0,0.18674723307291666
11,35,0.0078125,0.0,0.18560791015625
11,36,0.013671875,0.0,0.19484456380208334
11,37,0.0078125,0.0,0.1826171875
11,38,0.00390625,0.0,0.18900553385416666
11,39,0.009765625,0.0,0.18092854817708331
11,40,0.013671875,0.002109704641350211,0.18552652994791666
11,41,0.00390625,0.0,0.18121337890625
11,42,0.005859375,0.0,0.18216959635416663
11,43,0.01171875,0.0,0.18617757161458331
11,44,0.00390625,0.0,0.19272867838541669
11,45,0.00390625,0.0,0.17889404296875
11,46,0.005859375,0.0,0.18131510416666669
11,47,0.001953125,0.0,0.19040934244791666
12,13,0.013671875,0.0,0.20792643229166666
12,14,0.001953125,0.0,0.18585205078125
12,15,0.001953125,0.0,0.18214925130208331
12,16,0.0078125,0.0009852216748768472,0.18975830078125
12,17,0.001953125,0.0,0.18440755208333331
12,18,0.0,0.0,0.18328857421875
12,19,0.00390625,0.0,0.17995198567708331
12,20,0.013671875,0.0,0.18019612630208334
12,21,0.001953125,0.0,0.19478352864583331
12,22,0.005859375,0.0,0.19317626953125
12,23,0.0078125,0.0,0.17854817708333331
12,24,0.001953125,0.0,0.17989095052083331
12,25,0.001953125,0.0,0.18503824869791669
12,26,0.005859375,0.0,0.18693033854166666
12,27,0.0078125,0.0,0.18629964192708331
12,28,0.005859375,0.0,0.1806640625
12,29,0.0,0.0,0.18398030598958331
12,30,0.005859375,0.0,0.18764241536458331
12,31,0.00390625,0.0,0.17462158203125
12,32,0.009765625,0.0,0.18570963541666666
12,33,0.0078125,0.0,0.18412272135416666
12,34,0.005859375,0.0,0.19000244140625
12,35,0.005859375,0.0,0.18709309895833334
12,36,0.005859375,0.0,0.18536376953125
12,37,0.0078125,0.0,0.1915283203125
12,38,0.005859375,0.0,0.18452962239583331
12,39,0.0078125,0.0,0.18310546875
12,40,0.0078125,0.0,0.18564860026041669
12,41,0.00390625,0.0,0.18363444010416666
12,42,0.0078125,0.0,0.19683837890625
12,43,0.00390625,0.0,0.19248453776041666
12,44,0.0,0.0,0.17995198567708331
12,45,0.01171875,0.0,0.18109130859375
12,46,0.005859375,0.0,0.186767578125
12,47,0.00390625,0.0,0.19185384114583331
13,14,0.005859375,0.0,0.18208821614583331
13,15,0.005859375,0.0,0.19278971354166666
13,16,0.0078125,0.0,0.19230143229166666
13,17,0.00390625,0.0009871668311944718,0.17848714192708331
13,18,0.001953125,0.0,0.18037923177083331
13,19,0.001953125,0.0,0.17757161458333331
13,20,0.009765625,0.0,0.1898193359375
13,21,0.001953125,0.0,0.18190511067708331
13,22,0.005859375,0.0,0.17779541015625
13,23,0.005859375,0.0,0.1787109375
13,24,0.0078125,0.0,0.18379720052083331
13,25,0.009765625,0.0,0.18336995442708334
13,26,0.00390625,0.0,0.1822509765625
13,27,0.00390625,0.0,0.18292236328125
13,28,0.005859375,0.0,0.18672688802083331
13,29,0.01171875,0.0,0.18888346354166666
13,30,0.005859375,0.0,0.19224039713541666
13,31,0.001953125,0.0,0.17783610026041666
13,32,0.009765625,0.0,0.1845703125
13,33,0.005859375,0.0,0.18546549479166666
13,34,0.00390625,0.0,0.1824951171875
13,35,0.0078125,0.0,0.1810302734375
13,36,0.0078125,0.0,0.18068440755208331
13,37,0.01171875,0.0,0.18733723958333331
13,38,0.00390625,0.0,0.18251546223958331
13,39,0.005859375,0.0,0.18955485026041666
13,40,0.0078125,0.0,0.17940266927083331
13,41,0.00390625,0.0,0.17726643880208331
13,42,0.00390625,0.0,0.18202718098958331
13,43,0.009765625,0.0,0.20161946614583331
13,44,0.00390625,0.0,0.18135579427083331
13,45,0.0078125,0.0,0.18516031901041666
13,46,0.00390625,0.0,0.19258626302083331
13,47,0.001953125,0.0,0.1812744140625
14,15,0.00390625,0.0,0.18316650390625
14,16,0.009765625,0.0,0.18520100911458331
14,17,0.01171875,0.0,0.19732666015625
14,18,0.00390625,0.0,0.1868896484375
14,19,0.015625,0.0,0.19722493489583331
14,20,0.017578125,0.0,0.18825276692708331
14,21,0.0078125,0.0,0.18304443359375
14,22,0.005859375,0.0,0.19228108723958331
14,23,0.005859375,0.0,0.18648274739583334
14,24,0.00390625,0.0,0.18247477213541666
14,25,0.01171875,0.0,0.181396484375
14,26,0.00390625,0.0,0.18839518229166669
14,27,0.01953125,0.0,0.19289143880208334
14,28,0.00390625,0.0,0.17934163411458331
14,29,0.0078125,0.0,0.1849365234375
14,30,0.00390625,0.0,0.18497721354166666
14,31,0.0078125,0.0,0.18988037109375
14,32,0.0,0.0,0.18174235026041669
14,33,0.013671875,0.0,0.19669596354166669
14,34,0.00390625,0.0,0.18629964192708331
14,35,0.01171875,0.0,0.18039957682291666
14,36,0.01171875,0.0,0.18379720052083331
14,37,0.009765625,0.0,0.19138590494791666
14,38,0.001953125,0.0,0.18556722005208331
14,39,0.013671875,0.0,0.18666585286458334
14,40,0.005859375,0.0,0.18381754557291669
14,41,0.0078125,0.0,0.18271891276041666
14,42,0.01171875,0.0,0.18227132161458331
14,43,0.013671875,0.0,0.18314615885416666
14,44,0.00390625,0.0,0.18648274739583331
14,45,0.001953125,0.0,0.18788655598958331
14,46,0.0078125,0.0,0.18831380208333331
14,47,0.005859375,0.0,0.18084716796875
15,16,0.0078125,0.0,0.1932373046875
15,17,0.009765625,0.0,0.18715413411458331
15,18,0.0078125,0.0009891196834817012,0.18479410807291666
15,19,0.001953125,0.0009900990099009901,0.17899576822916669
15,20,0.001953125,0.0,0.18125406901041666
15,21,0.00390625,0.0,0.18465169270833331
15,22,0.01171875,0.0,0.19317626953125
15,23,0.0078125,0.0009900990099009901,0.19132486979166666
15,24,0.0078125,0.0,0.18135579427083331
15,25,0.001953125,0.0,0.18206787109375
15,26,0.0078125,0.0,0.18754069010416666
