left,right,token_positional_agreement,token_5gram_jaccard,expert_jaccard
1,41,0.1328125,0.059684684684684686,0.28928629557291663
1,42,0.13671875,0.06127167630057803,0.2820638020833333
1,43,0.130859375,0.058823529411764705,0.28399658203125
1,44,0.140625,0.058823529411764705,0.2884724934895833
1,45,0.130859375,0.06432038834951456,0.28985595703125
1,46,0.130859375,0.058823529411764705,0.2849324544270833
1,47,0.130859375,0.060571428571428575,0.27923583984375
2,3,0.12890625,0.05995475113122172,0.27805582682291663
2,4,0.130859375,0.05805038335158817,0.2772216796875
2,5,0.126953125,0.05805038335158817,0.2754109700520833
2,6,0.126953125,0.0581140350877193,0.28153483072916663
2,7,0.126953125,0.0581140350877193,0.2840169270833333
2,8,0.126953125,0.05805038335158817,0.27691650390625
2,9,0.125,0.05798687089715536,0.28564453125
2,10,0.134765625,0.061342592592592594,0.2883707682291667
2,11,0.126953125,0.06050228310502283,0.278076171875
2,12,0.125,0.05798687089715536,0.2847900390625
2,13,0.130859375,0.05798687089715536,0.2834879557291667
2,14,0.126953125,0.05798687089715536,0.2818196614583333
2,15,0.125,0.05817782656421515,0.28574625651041663
2,16,0.12890625,0.05798687089715536,0.2790120442708333
2,17,0.130859375,0.0581140350877193,0.2843221028645833
2,18,0.130859375,0.05798687089715536,0.28208414713541663
2,19,0.126953125,0.05805038335158817,0.281494140625
2,20,0.125,0.058693244739756366,0.28094482421875
2,21,0.12890625,0.0581140350877193,0.27675374348958337
2,22,0.12890625,0.05798687089715536,0.28977457682291663
2,23,0.126953125,0.0581140350877193,0.28814697265625
2,24,0.12890625,0.05856353591160221,0.28656005859375
2,25,0.134765625,0.05824175824175824,0.28017171223958337
2,26,0.130859375,0.05817782656421515,0.28338623046875
2,27,0.125,0.05843439911797133,0.2945760091145833
2,28,0.125,0.05798687089715536,0.283203125
2,29,0.12890625,0.05805038335158817,0.2899983723958333
2,30,0.126953125,0.0581140350877193,0.28731282552083337
2,31,0.12890625,0.05975197294250282,0.28940836588541663
2,32,0.126953125,0.05805038335158817,0.28371175130208337
2,33,0.125,0.0581140350877193,0.2852579752604167
2,34,0.12890625,0.059085841694537344,0.28104654947916663
2,35,0.12890625,0.05805038335158817,0.28597005208333337
2,36,0.12890625,0.06105990783410138,0.2838338216145833
2,37,0.12890625,0.05817782656421515,0.28472900390625
2,38,0.138671875,0.058305830583058306,0.2893269856770833
2,39,0.126953125,0.05817782656421515,0.2801513671875
2,40,0.125,0.05948372615039282,0.2869059244791667
2,41,0.126953125,0.058823529411764705,0.28633626302083337
2,42,0.12890625,0.06036446469248292,0.2841389973958333
2,43,0.130859375,0.05798687089715536,0.2769978841145833
2,44,0.1328125,0.05798687089715536,0.2900390625
2,45,0.125,0.06332138590203107,0.279052734375
2,46,0.12890625,0.05798687089715536,0.2863972981770833
2,47,0.125,0.059684684684684686,0.28271484375
3,4,0.134765625,0.05773420479302832,0.29575602213541663
3,5,0.126953125,0.05888767720828789,0.29085286458333337
3,6,0.1328125,0.05779716466739367,0.2903238932291667
3,7,0.125,0.05779716466739367,0.2921142578125
3,8,0.1328125,0.05773420479302832,0.29117838541666663
3,9,0.12890625,0.05767138193688792,0.28511555989583337
3,10,0.138671875,0.06098964326812428,0.29392496744791663
3,11,0.12890625,0.060158910329171394,0.28804524739583337
3,12,0.12890625,0.05767138193688792,0.29734293619791663
3,13,0.134765625,0.05767138193688792,0.2952677408854167
3,14,0.130859375,0.05767138193688792,0.2845052083333333
3,15,0.1328125,0.05786026200873363,0.2895914713541667
3,16,0.12890625,0.05767138193688792,0.2945556640625
3,17,0.126953125,0.05779716466739367,0.2865804036458333
3,18,0.1328125,0.05767138193688792,0.28448486328125
3,19,0.12890625,0.05773420479302832,0.28885904947916663
3,20,0.1328125,0.05837004405286344,0.2904052734375
3,21,0.134765625,0.05779716466739367,0.2901611328125
3,22,0.1328125,0.05767138193688792,0.288330078125
3,23,0.130859375,0.05779716466739367,0.2867431640625
3,24,0.1328125,0.05824175824175824,0.2807820638020833
3,25,0.1328125,0.05792349726775956,0.29034423828125
3,26,0.126953125,0.05786026200873363,0.2862752278645833
3,27,0.130859375,0.0581140350877193,0.2854817708333333
3,28,0.12890625,0.05767138193688792,0.28741455078125
3,29,0.126953125,0.05773420479302832,0.28125
3,30,0.1328125,0.05779716466739367,0.28228759765625
3,31,0.1328125,0.05941704035874439,0.29150390625
3,32,0.130859375,0.05773420479302832,0.28151448567708337
3,33,0.1328125,0.05779716466739367,0.29463704427083337
3,34,0.1328125,0.058758314855875834,0.29494222005208337
3,35,0.1328125,0.05773420479302832,0.2834065755208333
3,36,0.125,0.06071019473081329,0.280517578125
3,37,0.12890625,0.05786026200873363,0.28843180338541663
3,38,0.1328125,0.05798687089715536,0.2896931966145833
3,39,0.1328125,0.05786026200873363,0.29718017578125
3,40,0.134765625,0.05915178571428571,0.29262288411458337
3,41,0.12890625,0.05849889624724062,0.28293863932291663
3,42,0.1328125,0.06002265005662514,0.29600016276041663
3,43,0.1328125,0.05767138193688792,0.2929280598958333
3,44,0.12890625,0.05767138193688792,0.28350830078125
3,45,0.125,0.06294536817102138,0.2816365559895833
3,46,0.125,0.05767138193688792,0.28076171875
3,47,0.12890625,0.0593505039193729,0.2900390625
4,5,0.126953125,0.05708245243128964,0.3013509114583333
4,6,0.126953125,0.05714285714285714,0.30133056640625
4,7,0.130859375,0.05714285714285714,0.2975260416666667
4,8,0.130859375,0.0559662090813094,0.28656005859375
4,9,0.126953125,0.05590717299578059,0.2790934244791667
4,10,0.1328125,0.05902004454342984,0.28741455078125
4,11,0.12890625,0.05824175824175824,0.2836507161458333
4,12,0.130859375,0.05590717299578059,0.2890625
4,13,0.126953125,0.05590717299578059,0.2934163411458333
4,14,0.1328125,0.05590717299578059,0.28556315104166663
4,15,0.130859375,0.056084656084656084,0.2879842122395833
4,16,0.12890625,0.05590717299578059,0.29795328776041663
4,17,0.125,0.056025369978858354,0.28525797526041663
4,18,0.13671875,0.05590717299578059,0.2923583984375
4,19,0.126953125,0.0559662090813094,0.28617350260416663
4,20,0.138671875,0.05656350053361793,0.2969767252604167
4,21,0.126953125,0.056025369978858354,0.2845458984375
4,22,0.126953125,0.05590717299578059,0.2763468424479167
4,23,0.12890625,0.056025369978858354,0.2759602864583333
4,24,0.12890625,0.05644302449414271,0.28361002604166663
4,25,0.126953125,0.05614406779661017,0.29205322265625
4,26,0.126953125,0.056084656084656084,0.2816162109375
4,27,0.12890625,0.0563230605738576,0.28261311848958337
4,28,0.130859375,0.05590717299578059,0.2914021809895833
4,29,0.130859375,0.0559662090813094,0.28466796875
4,30,0.125,0.056025369978858354,0.2864583333333333
4,31,0.126953125,0.05754614549402823,0.2851359049479167
4,32,0.134765625,0.0559662090813094,0.29099527994791663
4,33,0.138671875,0.056025369978858354,0.2927652994791667
4,34,0.125,0.05692803437164339,0.2882080078125
4,35,0.1328125,0.0559662090813094,0.2850748697916667
4,36,0.126953125,0.058758314855875834,0.2906494140625
4,37,0.1328125,0.056084656084656084,0.2880859375
4,38,0.126953125,0.05620360551431601,0.2881876627604167
4,39,0.134765625,0.056084656084656084,0.29532877604166663
4,40,0.12890625,0.057297297297297295,0.29010009765625
4,41,0.134765625,0.05668449197860963,0.28098551432291663
4,42,0.12890625,0.0581140350877193,0.28924560546875
4,43,0.125,0.05590717299578059,0.2899576822916667
4,44,0.134765625,0.05590717299578059,0.2925008138020833
4,45,0.12890625,0.060849598163030996,0.28470865885416663
4,46,0.130859375,0.05590717299578059,0.293701171875
4,47,0.130859375,0.057483731019522775,0.2880452473958333
5,6,0.13671875,0.05714285714285714,0.30631510416666663
5,7,0.1328125,0.056025369978858354,0.29551188151041663
5,8,0.12890625,0.0559662090813094,0.2889404296875
5,9,0.12890625,0.05590717299578059,0.27825927734375
5,10,0.1328125,0.05902004454342984,0.2842814127604167
5,11,0.12890625,0.05824175824175824,0.27652994791666663
5,12,0.12890625,0.05590717299578059,0.28887939453125
5,13,0.125,0.05590717299578059,0.28562418619791663
5,14,0.125,0.05590717299578059,0.28568522135416663
5,15,0.12890625,0.056084656084656084,0.2865397135416667
5,16,0.125,0.05590717299578059,0.3017578125
5,17,0.1328125,0.056025369978858354,0.2835286458333333
5,18,0.12890625,0.05590717299578059,0.28717041015625
5,19,0.125,0.0559662090813094,0.28721110026041663
5,20,0.1328125,0.05656350053361793,0.29610188802083337
5,21,0.1328125,0.056025369978858354,0.2861328125
5,22,0.13671875,0.05590717299578059,0.29313151041666663
5,23,0.126953125,0.056025369978858354,0.27813720703125
5,24,0.126953125,0.05644302449414271,0.2822265625
5,25,0.125,0.05614406779661017,0.2874348958333333
5,26,0.12890625,0.056084656084656084,0.2835286458333333
5,27,0.12890625,0.0563230605738576,0.2880452473958333
5,28,0.12890625,0.05590717299578059,0.2842203776041667
5,29,0.125,0.0559662090813094,0.28879801432291663
5,30,0.130859375,0.056025369978858354,0.2824300130208333
5,31,0.130859375,0.05754614549402823,0.28206380208333337
5,32,0.12890625,0.0559662090813094,0.28910319010416663
5,33,0.134765625,0.056025369978858354,0.29400634765624994
5,34,0.130859375,0.05692803437164339,0.2947998046875
5,35,0.12890625,0.0559662090813094,0.2864583333333333
5,36,0.126953125,0.058758314855875834,0.28824869791666663
5,37,0.130859375,0.056084656084656084,0.28391520182291663
5,38,0.1328125,0.05620360551431601,0.29014078776041663
5,39,0.130859375,0.056084656084656084,0.2984619140625
5,40,0.130859375,0.057297297297297295,0.2728474934895833
5,41,0.12890625,0.05668449197860963,0.28562418619791663
5,42,0.126953125,0.0581140350877193,0.29050699869791663
5,43,0.12890625,0.05590717299578059,0.2895304361979167
5,44,0.130859375,0.05590717299578059,0.291015625
5,45,0.130859375,0.060849598163030996,0.28011067708333337
5,46,0.130859375,0.05590717299578059,0.29569498697916663
5,47,0.13671875,0.057483731019522775,0.29423014322916663
6,7,0.1328125,0.056084656084656084,0.3084716796875
6,8,0.134765625,0.056025369978858354,0.2969970703125
6,9,0.125,0.0559662090813094,0.2851155598958333
6,10,0.126953125,0.059085841694537344,0.2802734375
6,11,0.130859375,0.058305830583058306,0.2901814778645833
6,12,0.1328125,0.0559662090813094,0.28554280598958337
6,13,0.134765625,0.0559662090813094,0.29978434244791663
6,14,0.12890625,0.0559662090813094,0.28312174479166663
6,15,0.125,0.05614406779661017,0.2884114583333333
6,16,0.126953125,0.0559662090813094,0.29331461588541663
6,17,0.126953125,0.056084656084656084,0.28240966796875
6,18,0.1328125,0.0559662090813094,0.28985595703125
6,19,0.126953125,0.056025369978858354,0.28948974609375
6,20,0.12890625,0.056623931623931624,0.2837117513020833
6,21,0.12890625,0.056084656084656084,0.2916259765625
6,22,0.126953125,0.0559662090813094,0.2857666015625
6,23,0.125,0.056084656084656084,0.29351806640625
6,24,0.126953125,0.05650319829424307,0.28361002604166663
6,25,0.12890625,0.05620360551431601,0.28338623046875
6,26,0.130859375,0.05614406779661017,0.2849324544270833
6,27,0.126953125,0.05638297872340425,0.29010009765625
6,28,0.12890625,0.0559662090813094,0.2866617838541667
6,29,0.130859375,0.056025369978858354,0.29264322916666663
6,30,0.130859375,0.056084656084656084,0.28533935546875
6,31,0.130859375,0.057608695652173914,0.2779337565104167
6,32,0.130859375,0.056025369978858354,0.2840576171875
6,33,0.12890625,0.056084656084656084,0.28892008463541663
6,34,0.126953125,0.05698924731182796,0.29237874348958337
6,35,0.130859375,0.056025369978858354,0.2899169921875
6,36,0.12890625,0.058823529411764705,0.28501383463541663
6,37,0.125,0.05614406779661017,0.2848917643229167
6,38,0.126953125,0.05626326963906582,0.27992757161458337
6,39,0.130859375,0.05614406779661017,0.29345703125
6,40,0.12890625,0.05735930735930736,0.28607177734375
6,41,0.126953125,0.056745182012847964,0.2803548177083333
6,42,0.126953125,0.05817782656421515,0.2954305013020833
6,43,0.12890625,0.0559662090813094,0.29026285807291663
6,44,0.134765625,0.0559662090813094,0.2884114583333333
6,45,0.130859375,0.06091954022988506,0.2810465494791667
6,46,0.13671875,0.0559662090813094,0.28399658203125
6,47,0.1328125,0.05754614549402823,0.29923502604166663
7,8,0.126953125,0.056025369978858354,0.30751546223958326
7,9,0.126953125,0.0559662090813094,0.28338623046875
7,10,0.126953125,0.059085841694537344,0.2778116861979167
7,11,0.130859375,0.058305830583058306,0.2908732096354167
7,12,0.130859375,0.0559662090813094,0.29001871744791663
7,13,0.126953125,0.0559662090813094,0.2813313802083333
7,14,0.126953125,0.0559662090813094,0.28202311197916663
7,15,0.12890625,0.05614406779661017,0.28857421875
7,16,0.1328125,0.0559662090813094,0.2880452473958333
7,17,0.134765625,0.056084656084656084,0.2886962890625
7,18,0.126953125,0.0559662090813094,0.28312174479166663
7,19,0.12890625,0.056025369978858354,0.28369140625
7,20,0.138671875,0.056623931623931624,0.28420003255208337
7,21,0.125,0.056084656084656084,0.29252115885416663
7,22,0.12890625,0.0559662090813094,0.2885945638020833
7,23,0.13671875,0.056084656084656084,0.28049723307291663
7,24,0.1328125,0.05650319829424307,0.2844441731770833
7,25,0.125,0.05620360551431601,0.28021240234375
7,26,0.134765625,0.05614406779661017,0.2840372721354167
7,27,0.134765625,0.05638297872340425,0.28515625
7,28,0.1328125,0.0559662090813094,0.28188069661458337
7,29,0.12890625,0.056025369978858354,0.2947794596354167
7,30,0.12890625,0.056084656084656084,0.2899169921875
7,31,0.1328125,0.057608695652173914,0.2784627278645833
7,32,0.13671875,0.056025369978858354,0.29327392578124994
7,33,0.130859375,0.056084656084656084,0.289794921875
7,34,0.130859375,0.05698924731182796,0.29380289713541663
7,35,0.126953125,0.056025369978858354,0.2826741536458333
7,36,0.130859375,0.058823529411764705,0.2867228190104167
7,37,0.12890625,0.05614406779661017,0.28369140625
7,38,0.130859375,0.05626326963906582,0.2847086588541667
7,39,0.1328125,0.05614406779661017,0.28684488932291663
7,40,0.1328125,0.05735930735930736,0.29014078776041663
7,41,0.130859375,0.056745182012847964,0.284912109375
7,42,0.13671875,0.05817782656421515,0.29414876302083337
7,43,0.1328125,0.0559662090813094,0.29292805989583337
7,44,0.1328125,0.0559662090813094,0.2875773111979167
7,45,0.1328125,0.06091954022988506,0.28611246744791663
7,46,0.12890625,0.0559662090813094,0.28267415364583337
7,47,0.12890625,0.05754614549402823,0.29510498046875
8,9,0.126953125,0.05590717299578059,0.27923583984375
8,10,0.134765625,0.05902004454342984,0.28407796223958337
8,11,0.134765625,0.0594059405940594,0.28544108072916663
8,12,0.125,0.05590717299578059,0.28739420572916663
8,13,0.12890625,0.05590717299578059,0.28706868489583337
8,14,0.134765625,0.05590717299578059,0.29278564453125
8,15,0.126953125,0.056084656084656084,0.2819417317708333
8,16,0.1328125,0.05590717299578059,0.29972330729166663
8,17,0.130859375,0.05714285714285714,0.2842000325520833
8,18,0.130859375,0.05590717299578059,0.2789306640625
8,19,0.126953125,0.0559662090813094,0.2843017578125
8,20,0.12890625,0.057692307692307696,0.2918294270833333
8,21,0.130859375,0.05714285714285714,0.29010009765625
8,22,0.1328125,0.05590717299578059,0.2759602864583333
8,23,0.134765625,0.056025369978858354,0.2887166341145833
8,24,0.130859375,0.05644302449414271,0.28173828125
8,25,0.12890625,0.05614406779661017,0.28885904947916663
8,26,0.12890625,0.056084656084656084,0.28495279947916663
8,27,0.126953125,0.0563230605738576,0.27414957682291663
8,28,0.12890625,0.05590717299578059,0.28525797526041663
8,29,0.130859375,0.0559662090813094,0.2825520833333333
8,30,0.126953125,0.056025369978858354,0.2782389322916667
8,31,0.13671875,0.05754614549402823,0.2818196614583333
8,32,0.130859375,0.0559662090813094,0.28704833984375
8,33,0.130859375,0.056025369978858354,0.285400390625
8,34,0.12890625,0.05806451612903226,0.2956136067708333
8,35,0.1328125,0.05708245243128964,0.28879801432291663
8,36,0.12890625,0.058758314855875834,0.28338623046875
8,37,0.12890625,0.056084656084656084,0.27921549479166663
8,38,0.12890625,0.05620360551431601,0.2855224609375
8,39,0.12890625,0.056084656084656084,0.27561442057291663
8,40,0.126953125,0.057297297297297295,0.27783203125
8,41,0.12890625,0.05668449197860963,0.28582763671875
8,42,0.13671875,0.0581140350877193,0.29665120442708337
8,43,0.134765625,0.05590717299578059,0.2943522135416667
8,44,0.140625,0.05590717299578059,0.28582763671875
8,45,0.12890625,0.060849598163030996,0.29152425130208337
8,46,0.13671875,0.05590717299578059,0.29203287760416663
8,47,0.13671875,0.057483731019522775,0.2925211588541667
9,10,0.12890625,0.058954393770856504,0.283935546875
9,11,0.12890625,0.05817782656421515,0.2836100260416667
9,12,0.134765625,0.05584826132771338,0.2818806966145833
9,13,0.12890625,0.05584826132771338,0.27994791666666663
9,14,0.138671875,0.05584826132771338,0.28749593098958337
9,15,0.12890625,0.05714285714285714,0.2803141276041667
9,16,0.13671875,0.05584826132771338,0.2834065755208333
9,17,0.130859375,0.0559662090813094,0.28432210286458337
9,18,0.12890625,0.05584826132771338,0.28135172526041663
9,19,0.126953125,0.05590717299578059,0.27821858723958337
9,20,0.125,0.0576307363927428,0.28558349609375
9,21,0.1328125,0.0559662090813094,0.29154459635416663
9,22,0.1328125,0.05584826132771338,0.2841796875
9,23,0.130859375,0.0582010582010582,0.282470703125
9,24,0.126953125,0.05638297872340425,0.29705810546875
9,25,0.130859375,0.056084656084656084,0.2802734375
9,26,0.126953125,0.056025369978858354,0.28179931640625
9,27,0.130859375,0.05626326963906582,0.2849934895833333
9,28,0.1328125,0.05584826132771338,0.28432210286458337
9,29,0.130859375,0.05590717299578059,0.28460693359375
9,30,0.134765625,0.0559662090813094,0.282958984375
9,31,0.130859375,0.057483731019522775,0.28293863932291663
9,32,0.12890625,0.057022175290390706,0.28438313802083337
9,33,0.134765625,0.0559662090813094,0.28538004557291663
9,34,0.125,0.05686695278969957,0.28763834635416663
9,35,0.134765625,0.057022175290390706,0.2785847981770833
9,36,0.12890625,0.058693244739756366,0.2828572591145833
9,37,0.12890625,0.056025369978858354,0.2814737955729167
9,38,0.130859375,0.05614406779661017,0.2861328125
9,39,0.12890625,0.056025369978858354,0.27596028645833337
9,40,0.126953125,0.05723542116630669,0.27947998046875
9,41,0.1328125,0.056623931623931624,0.2836100260416667
9,42,0.125,0.05805038335158817,0.2790730794270833
9,43,0.1328125,0.05584826132771338,0.2856648763020833
9,44,0.126953125,0.05584826132771338,0.28460693359375
9,45,0.125,0.06077981651376147,0.2776692708333333
9,46,0.126953125,0.056962025316455694,0.28204345703125
9,47,0.12890625,0.05742145178764897,0.2827962239583333
10,11,0.126953125,0.06155632984901278,0.28084309895833337
10,12,0.12890625,0.058954393770856504,0.28245035807291663
10,13,0.130859375,0.058954393770856504,0.2893269856770833
10,14,0.126953125,0.058954393770856504,0.2803548177083333
10,15,0.12890625,0.05915178571428571,0.27921549479166663
10,16,0.1328125,0.058954393770856504,0.27716064453125
10,17,0.12890625,0.059085841694537344,0.2833048502604167
10,18,0.130859375,0.058954393770856504,0.2799072265625
10,19,0.126953125,0.05902004454342984,0.28078206380208337
10,20,0.130859375,0.059684684684684686,0.29215494791666663
10,21,0.126953125,0.059085841694537344,0.2878621419270833
10,22,0.12890625,0.058954393770856504,0.28403727213541663
10,23,0.126953125,0.059085841694537344,0.29229736328125
10,24,0.13671875,0.05955056179775281,0.2873942057291667
10,25,0.130859375,0.05921787709497207,0.28668212890625
10,26,0.130859375,0.05915178571428571,0.28529866536458337
10,27,0.130859375,0.05941704035874439,0.27593994140625
10,28,0.134765625,0.058954393770856504,0.2861328125
10,29,0.12890625,0.05902004454342984,0.28753662109375
10,30,0.12890625,0.059085841694537344,0.28159586588541663
10,31,0.12890625,0.06077981651376147,0.28523763020833337
10,32,0.126953125,0.05902004454342984,0.2777099609375
10,33,0.126953125,0.059085841694537344,0.28399658203125
10,34,0.1328125,0.060090702947845805,0.28717041015625
10,35,0.1328125,0.06020066889632107,0.2861328125
10,36,0.138671875,0.06213364595545135,0.2877197265625
10,37,0.126953125,0.05915178571428571,0.28314208984375
10,38,0.134765625,0.0592841163310962,0.2872314453125
10,39,0.13671875,0.05915178571428571,0.29010009765625
10,40,0.130859375,0.06050228310502283,0.2852783203125
10,41,0.1328125,0.05981941309255079,0.28533935546875
10,42,0.134765625,0.06141367323290846,0.28617350260416663
10,43,0.1328125,0.058954393770856504,0.28271484375
10,44,0.125,0.058954393770856504,0.28580729166666663
10,45,0.130859375,0.06447688564476886,0.28094482421875
10,46,0.130859375,0.058954393770856504,0.28428141276041663
10,47,0.130859375,0.06071019473081329,0.2811482747395833
11,12,0.126953125,0.05817782656421515,0.2867838541666667
11,13,0.126953125,0.05817782656421515,0.28084309895833337
11,14,0.13671875,0.05817782656421515,0.28839111328125
11,15,0.125,0.05837004405286344,0.283447265625
11,16,0.126953125,0.05817782656421515,0.28287760416666663
11,17,0.12890625,0.058305830583058306,0.2862548828125
11,18,0.12890625,0.05817782656421515,0.2862548828125
11,19,0.134765625,0.05824175824175824,0.28568522135416663
11,20,0.130859375,0.06243032329988852,0.29038492838541663
11,21,0.12890625,0.06063947078280044,0.28509521484375
11,22,0.126953125,0.05817782656421515,0.2883097330729167
11,23,0.130859375,0.058305830583058306,0.28965250651041663
11,24,0.13671875,0.058758314855875834,0.2900390625
11,25,0.142578125,0.05843439911797133,0.2908935546875
11,26,0.130859375,0.05837004405286344,0.2954915364583333
11,27,0.1328125,0.0586283185840708,0.29036458333333337
11,28,0.134765625,0.05817782656421515,0.2860514322916667
11,29,0.130859375,0.05824175824175824,0.28546142578125
11,30,0.125,0.058305830583058306,0.28143310546875
11,31,0.13671875,0.061155152887882216,0.28617350260416663
11,32,0.125,0.05824175824175824,0.2878621419270833
11,33,0.130859375,0.058305830583058306,0.2814127604166667
11,34,0.126953125,0.0592841163310962,0.2895711263020833
11,35,0.130859375,0.05824175824175824,0.28900146484375
11,36,0.138671875,0.06127167630057803,0.29510498046875
11,37,0.12890625,0.05837004405286344,0.28446451822916663
11,38,0.125,0.05849889624724062,0.2884724934895833
11,39,0.134765625,0.05837004405286344,0.28348795572916663
11,40,0.138671875,0.062076749435665914,0.2878011067708333
11,41,0.12890625,0.05902004454342984,0.28369140625
11,42,0.130859375,0.060571428571428575,0.28409830729166663
11,43,0.13671875,0.05817782656421515,0.28668212890625
11,44,0.126953125,0.05817782656421515,0.2930501302083333
11,45,0.12890625,0.06354916067146282,0.2827351888020833
11,46,0.12890625,0.05817782656421515,0.2816365559895833
11,47,0.126953125,0.059887005649717516,0.29156494140625
12,13,0.13671875,0.05584826132771338,0.3072306315104167
12,14,0.126953125,0.05584826132771338,0.28857421875
12,15,0.126953125,0.056025369978858354,0.28086344401041663
12,16,0.1328125,0.056962025316455694,0.29225667317708337
12,17,0.125,0.0559662090813094,0.28631591796875
12,18,0.125,0.05584826132771338,0.28483072916666663
12,19,0.12890625,0.05590717299578059,0.28216552734375
12,20,0.1328125,0.05650319829424307,0.2803548177083333
12,21,0.126953125,0.0559662090813094,0.2934977213541667
12,22,0.130859375,0.05584826132771338,0.29630533854166663
12,23,0.1328125,0.0559662090813094,0.2801106770833333
